% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1071271, Mon Feb 20 14:22:43 2023, <python>{}</python>
11 110 0.06819841223941393 0 3.3190730688236982 0.026421245575875975 0.0648153022232884 -0.08118028969485433 0.01576592372079961 -0.03755451994143 -0.07593100300708458 -0.028225625595477657 -0.018518896395169016 -0.016645410628674757
12 120 0.06496693661086882 0 1.9536846406440418 0.02729700784798203 -0.026173618109271823 -0.01675284725292618 0.03259839339455851 -0.05935287265965988 0.06812138026223075 0.05262626495429015 -0.02593952457460553 -0.025467372701663698
13 130 0.05945227532019907 0 0.31711348050816923 0.01729184323820033 -0.001474200642605384 0.0067030048447837345 0.06122571442509532 -0.014177112319136237 0.0048738293899298415 0.005830048085997172 -0.004505863945050582 -0.01582067964169894
14 140 0.05737494950986448 0 2.2044921547341003 -0.04229823418149965 0.012131464301397 -0.03317815414714055 0.061828345933014554 -0.048026213074430106 0.02651484548466313 -0.05069777274514182 0.017495588951153475 0.028785968682174534
15 150 0.0511771932403756 0 1.7318813009002703 -0.03377772917651079 0.020246312554691087 -0.050329320708277385 -0.013119865540544826 -0.05494873585864255 -0.000880865723079733 0.013915875675534442 0.05462802082517852 -0.02627184327876217
16 160 0.04576175621782616 0 0.47204765325119524 -0.0008187968383031808 0.031800607345228694 -0.01391943057720622 -0.04213145194862673 -0.01767909504084418 0.015010377315954358 0.0054604617302247025 0.04306096277653193 -0.0066802971154360565
17 170 0.04395006130467366 0 0.883918247563031 0.007039528173011211 0.009560914410620597 0.018961799885592875 -0.029821689052883554 0.008315314475289447 -0.010054968112895921 -0.017543065972903435 0.05293431302471727 0.042236830310887735
18 180 0.042293356687471265 0 1.2471635749995897 -0.035939230248292695 -0.035288976892202374 -0.024996180413460887 0.014205083643115561 0.048478137250771824 -0.014384483420312014 -0.03022385703676341 0.008902820670002205 -0.011328186991376013
19 190 0.04219029448979214 0 1.4197721642856607 -0.00387787214068094 -0.04579863389670702 -0.027402860433924644 -0.027120501411314876 0.009050588623015762 -0.021186166397474494 -0.034822247134779716 -0.050501645359253056 -0.005807618204783271
20 200 0.03927761284055838 0 0.8919914803536386 -0.021401677469999006 -0.029541573981360317 0.027177066033186224 -0.046051308291644735 -0.020929810041610323 0.011767607397044706 -0.008928798363696309 -0.01244451809713293 -0.015522899941945967
21 210 0.038524250647432555 0 0.8149805919054955 0.005733982714627092 -0.02539178417853936 0.056318191947410154 -0.004263480827616149 0.01339322176959942 0.03030917040219933 0.007270061055471757 -0.010521093824597132 0.025510785294923847
22 220 0.036107259305666446 0 1.2465770040958262 -0.01996826746787639 -0.04329382484583145 0.00419499618457117 0.02871518877533438 0.008204083312497086 0.05434219437538135 0.013991659940949586 0.032487459574927935 0.02214024890492947
23 230 0.030594405254772777 0 0.24924327561335247 -0.0050164397410826745 -0.024295273156805883 0.013733801455274282 0.002251604614050705 -0.011410064302407572 0.02501304882305394 0.0014773179340627491 -0.015917992302213316 0.004690369668462948
24 240 0.02674666934084617 0 0.40007694587235676 0.0013492101390676302 -0.012731547952037998 -0.00888816713208538 -0.00011287880975616215 0.012512895452814423 0.03168414889585098 -0.020497587111614556 -0.013396791085771917 -0.02920979019759846
25 250 0.0245229281602469 0 0.2995499026568922 -0.0284445502894753 -0.02985789313194744 0.0009859681719661187 0.013706679259693745 -0.003125438644223797 0.0008357070263848819 -0.003894648735440997 0.0018509985717580046 -0.005437482235252289
26 260 0.024115689459193783 0 0.4479051884945022 -0.0355918064494862 -0.002820541491424005 0.012470080043713624 0.018105001928445153 0.003805626553576002 0.016859087903621565 0.008142025505174837 0.0069092950430794985 -0.022623530686699138
27 270 0.023064571351209356 0 0.21491121908002242 -0.02189141383638359 -0.004878216954460073 -0.009357336409886272 0.001065975028133971 0.014944456814149177 -0.002955860178653205 0.00890057926129077 -0.013875423109425605 0.016706928169344496
28 280 0.02139342488055085 0 0.22518787038266908 -0.008839110486039733 -0.025660638799783954 0.009912659678089018 0.005763168937340709 -0.009476424381272075 -0.016945179450490386 0.0050854073266576845 0.009940943106536535 -0.007566168707014244
29 290 0.020253419143337382 0 0.3384260934125365 0.013184108094488868 -0.009111481501659796 0.01979622206058828 -0.029898135966827524 -0.01774177845571238 -0.008791952121354482 0.0006440714911545699 -0.0023189446774638037 -0.008147906685056116
30 300 0.018631570255029522 0 0.15158545506756127 0.010175804562358228 -0.010999070798670452 -0.0056374785172984086 -0.010700355067444291 -0.015271790934765175 -0.011430559959742403 -0.005478576123241463 -0.016629859011062433 0.004568305031403305
