time /s	I /mA	E /V
5.3900000E+00	-4.3715E-03	6.6535E-02
5.4000000E+00	-3.1162E-03	7.2880E-02
5.4100000E+00	-1.7111E-03	8.4223E-02
5.4200000E+00	-2.6794E-04	9.9858E-02
5.4300000E+00	1.2390E-03	1.1953E-01
5.4400000E+00	2.6632E-03	1.4252E-01
5.4500000E+00	4.2595E-03	1.6815E-01
5.4600000E+00	5.7684E-03	1.9548E-01
5.4700000E+00	7.2842E-03	2.2349E-01
5.4800000E+00	8.6131E-03	2.5147E-01
5.4900000E+00	9.5444E-03	2.7843E-01
5.5000000E+00	1.0262E-02	3.0341E-01
5.5100000E+00	1.0734E-02	3.2576E-01
5.5200000E+00	1.0675E-02	3.4442E-01
5.5300000E+00	1.0530E-02	3.5907E-01
5.5400000E+00	9.8363E-03	3.6911E-01
5.5500000E+00	8.6980E-03	3.7407E-01
5.5600000E+00	7.2379E-03	3.7407E-01
5.5700000E+00	5.5756E-03	3.6909E-01
5.5800000E+00	3.6433E-03	3.5940E-01
5.5900000E+00	1.6987E-03	3.4509E-01
5.6000000E+00	-3.0340E-04	3.2676E-01
5.6100000E+00	-2.3299E-03	3.0511E-01
5.6200000E+00	-4.0796E-03	2.8077E-01
5.6300000E+00	-5.5741E-03	2.5478E-01
5.6400000E+00	-6.7877E-03	2.2781E-01
5.6500000E+00	-7.6105E-03	2.0083E-01
5.6600000E+00	-8.1168E-03	1.7513E-01
5.6700000E+00	-8.3723E-03	1.5117E-01
5.6800000E+00	-8.3043E-03	1.2986E-01
5.6900000E+00	-7.9833E-03	1.1217E-01
5.7000000E+00	-7.4668E-03	9.8523E-02
5.7100000E+00	-6.7364E-03	8.9196E-02
5.7200000E+00	-5.7497E-03	8.5199E-02
5.7300000E+00	-4.6694E-03	8.5874E-02
5.7400000E+00	-3.3454E-03	9.1838E-02
5.7500000E+00	-1.9503E-03	1.0254E-01
5.7600000E+00	-4.6527E-04	1.1786E-01
5.7700000E+00	1.0995E-03	1.3719E-01
5.7800000E+00	2.5745E-03	1.5985E-01
5.7900000E+00	4.2269E-03	1.8515E-01
5.8000000E+00	5.8361E-03	2.1216E-01
5.8100000E+00	7.4440E-03	2.4014E-01
5.8200000E+00	8.7219E-03	2.6844E-01
5.8300000E+00	9.6386E-03	2.9546E-01
5.8400000E+00	1.0380E-02	3.2077E-01
5.8500000E+00	1.0777E-02	3.4310E-01
5.8600000E+00	1.0949E-02	3.6240E-01
5.8700000E+00	1.0805E-02	3.7739E-01
5.8800000E+00	1.0254E-02	3.8806E-01
5.8900000E+00	9.2894E-03	3.9372E-01
5.9000000E+00	7.8184E-03	3.9438E-01
5.9100000E+00	6.0604E-03	3.9007E-01
5.9200000E+00	4.0536E-03	3.8074E-01
5.9300000E+00	1.9660E-03	3.6672E-01
5.9400000E+00	4.6135E-05	3.4908E-01
5.9500000E+00	-1.9578E-03	3.2778E-01
5.9600000E+00	-3.9026E-03	3.0377E-01
5.9700000E+00	-5.5727E-03	2.7775E-01
5.9800000E+00	-6.8203E-03	2.5077E-01
5.9900000E+00	-7.7070E-03	2.2412E-01
6.0000000E+00	-8.3174E-03	1.9812E-01
6.0100000E+00	-8.5156E-03	1.7382E-01
6.0200000E+00	-8.5444E-03	1.5216E-01
6.0300000E+00	-8.2355E-03	1.3419E-01
6.0400000E+00	-7.6942E-03	1.1985E-01
6.0500000E+00	-6.9519E-03	1.1019E-01
6.0600000E+00	-6.0325E-03	1.0520E-01
6.0700000E+00	-4.8185E-03	1.0554E-01
6.0800000E+00	-3.6013E-03	1.1082E-01
6.0900000E+00	-2.1304E-03	1.2120E-01
6.1000000E+00	-6.6756E-04	1.3584E-01
6.1100000E+00	9.2176E-04	1.5451E-01
6.1200000E+00	2.5230E-03	1.7684E-01
6.1300000E+00	4.2569E-03	2.0215E-01
6.1400000E+00	5.9848E-03	2.2915E-01
6.1500000E+00	7.5070E-03	2.5711E-01
6.1600000E+00	8.6936E-03	2.8508E-01
6.1700000E+00	9.7050E-03	3.1244E-01
6.1800000E+00	1.0504E-02	3.3770E-01
6.1900000E+00	1.0960E-02	3.6074E-01
6.2000000E+00	1.1289E-02	3.8038E-01
6.2100000E+00	1.1282E-02	3.9603E-01
6.2200000E+00	1.0895E-02	4.0706E-01
6.2300000E+00	9.9697E-03	4.1339E-01
6.2400000E+00	8.5431E-03	4.1469E-01
6.2500000E+00	6.5503E-03	4.1069E-01
6.2600000E+00	4.4668E-03	4.0202E-01
6.2700000E+00	2.3451E-03	3.8872E-01
6.2800000E+00	2.6365E-04	3.7139E-01
6.2900000E+00	-1.7257E-03	3.5041E-01
6.3000000E+00	-3.7137E-03	3.2645E-01
6.3100000E+00	-5.4822E-03	3.0076E-01
6.3200000E+00	-6.8877E-03	2.7412E-01
6.3300000E+00	-7.8169E-03	2.4713E-01
6.3400000E+00	-8.4348E-03	2.2117E-01
6.3500000E+00	-8.7579E-03	1.9648E-01
6.3600000E+00	-8.7561E-03	1.7450E-01
6.3700000E+00	-8.5251E-03	1.5583E-01
6.3800000E+00	-7.9521E-03	1.4117E-01
6.3900000E+00	-7.2618E-03	1.3115E-01
6.4000000E+00	-6.3042E-03	1.2553E-01
6.4100000E+00	-5.0828E-03	1.2521E-01
6.4200000E+00	-3.8119E-03	1.2983E-01
6.4300000E+00	-2.3527E-03	1.3951E-01
6.4400000E+00	-8.2640E-04	1.5387E-01
6.4500000E+00	7.8190E-04	1.7214E-01
6.4600000E+00	2.4305E-03	1.9415E-01
6.4700000E+00	4.2680E-03	2.1882E-01
6.4800000E+00	6.0170E-03	2.4579E-01
6.4900000E+00	7.4930E-03	2.7378E-01
6.5000000E+00	8.7498E-03	3.0176E-01
6.5100000E+00	9.8161E-03	3.2910E-01
6.5200000E+00	1.0700E-02	3.5508E-01
6.5300000E+00	1.1184E-02	3.7805E-01
6.5400000E+00	1.1739E-02	3.9838E-01
6.5500000E+00	1.1955E-02	4.1439E-01
6.5600000E+00	1.1787E-02	4.2601E-01
6.5700000E+00	1.0815E-02	4.3269E-01
6.5800000E+00	9.2896E-03	4.3469E-01
6.5900000E+00	7.1825E-03	4.3137E-01
6.6000000E+00	4.8850E-03	4.2338E-01
6.6100000E+00	2.6149E-03	4.1040E-01
6.6200000E+00	4.8555E-04	3.9340E-01
6.6300000E+00	-1.5393E-03	3.7275E-01
6.6400000E+00	-3.4426E-03	3.4941E-01
6.6500000E+00	-5.3475E-03	3.2377E-01
6.6600000E+00	-6.9706E-03	2.9712E-01
6.6700000E+00	-8.0355E-03	2.7010E-01
6.6800000E+00	-8.7733E-03	2.4378E-01
6.6900000E+00	-9.0080E-03	2.1916E-01
6.7000000E+00	-9.1011E-03	1.9680E-01
6.7100000E+00	-8.7335E-03	1.7783E-01
6.7200000E+00	-8.2330E-03	1.6284E-01
6.7300000E+00	-7.4950E-03	1.5184E-01
6.7400000E+00	-6.5331E-03	1.4619E-01
6.7500000E+00	-5.3822E-03	1.4514E-01
6.7600000E+00	-4.0528E-03	1.4915E-01
6.7700000E+00	-2.5564E-03	1.5819E-01
6.7800000E+00	-1.0366E-03	1.7183E-01
6.7900000E+00	6.4981E-04	1.8983E-01
6.8000000E+00	2.3454E-03	2.1147E-01
6.8100000E+00	4.2312E-03	2.3580E-01
6.8200000E+00	5.9039E-03	2.6243E-01
6.8300000E+00	7.4928E-03	2.9044E-01
6.8400000E+00	8.9013E-03	3.1846E-01
6.8500000E+00	9.9637E-03	3.4610E-01
6.8600000E+00	1.0716E-02	3.7206E-01
6.8700000E+00	1.1504E-02	3.9571E-01
6.8800000E+00	1.2238E-02	4.1606E-01
6.8900000E+00	1.2832E-02	4.3271E-01
6.9000000E+00	1.2690E-02	4.4502E-01
6.9100000E+00	1.1637E-02	4.5236E-01
6.9200000E+00	9.9013E-03	4.5470E-01
6.9300000E+00	7.6874E-03	4.5203E-01
6.9400000E+00	5.2128E-03	4.4434E-01
6.9500000E+00	2.8838E-03	4.3202E-01
6.9600000E+00	5.9656E-04	4.1576E-01
6.9700000E+00	-1.4453E-03	3.9541E-01
6.9800000E+00	-3.2499E-03	3.7241E-01
6.9900000E+00	-5.0565E-03	3.4708E-01
7.0000000E+00	-6.7516E-03	3.2044E-01
7.0100000E+00	-8.1593E-03	2.9342E-01
7.0200000E+00	-9.0015E-03	2.6676E-01
7.0300000E+00	-9.3097E-03	2.4214E-01
7.0400000E+00	-9.3693E-03	2.1949E-01
7.0500000E+00	-9.0347E-03	1.9983E-01
7.0600000E+00	-8.5946E-03	1.8419E-01
7.0700000E+00	-7.8332E-03	1.7287E-01
7.0800000E+00	-6.8294E-03	1.6650E-01
7.0900000E+00	-5.6468E-03	1.6483E-01
7.1000000E+00	-4.2958E-03	1.6853E-01
7.1100000E+00	-2.8662E-03	1.7683E-01
7.1200000E+00	-1.2357E-03	1.9016E-01
7.1300000E+00	5.1134E-04	2.0748E-01
7.1400000E+00	2.3397E-03	2.2881E-01
7.1500000E+00	4.2287E-03	2.5280E-01
7.1600000E+00	5.9607E-03	2.7946E-01
7.1700000E+00	7.5214E-03	3.0710E-01
7.1800000E+00	8.8131E-03	3.3508E-01
7.1900000E+00	9.8513E-03	3.6273E-01
7.2000000E+00	1.0884E-02	3.8904E-01
7.2100000E+00	1.1965E-02	4.1304E-01
7.2200000E+00	1.2903E-02	4.3371E-01
7.2300000E+00	1.3583E-02	4.5102E-01
7.2400000E+00	1.3355E-02	4.6369E-01
7.2500000E+00	1.2349E-02	4.7168E-01
7.2600000E+00	1.0442E-02	4.7468E-01
7.2700000E+00	8.1519E-03	4.7269E-01
7.2800000E+00	5.6180E-03	4.6570E-01
7.2900000E+00	2.9875E-03	4.5369E-01
7.3000000E+00	7.2238E-04	4.3772E-01
7.3100000E+00	-1.3566E-03	4.1808E-01
7.3200000E+00	-3.1982E-03	3.9508E-01
7.3300000E+00	-4.8650E-03	3.7008E-01
7.3400000E+00	-6.5018E-03	3.4342E-01
7.3500000E+00	-7.9772E-03	3.1644E-01
7.3600000E+00	-9.0458E-03	2.9009E-01
7.3700000E+00	-9.6736E-03	2.6481E-01
7.3800000E+00	-9.7243E-03	2.4179E-01
7.3900000E+00	-9.4192E-03	2.2216E-01
7.4000000E+00	-8.9632E-03	2.0580E-01
7.4100000E+00	-8.1160E-03	1.9413E-01
7.4200000E+00	-7.2029E-03	1.8685E-01
7.4300000E+00	-5.9307E-03	1.8482E-01
7.4400000E+00	-4.5596E-03	1.8784E-01
7.4500000E+00	-3.0414E-03	1.9582E-01
7.4600000E+00	-1.3544E-03	2.0849E-01
7.4700000E+00	3.6089E-04	2.2550E-01
7.4800000E+00	2.2655E-03	2.4612E-01
7.4900000E+00	4.1570E-03	2.7013E-01
7.5000000E+00	5.8114E-03	2.9612E-01
7.5100000E+00	7.4783E-03	3.2375E-01
7.5200000E+00	8.7545E-03	3.5208E-01
7.5300000E+00	9.8479E-03	3.7971E-01
7.5400000E+00	1.1018E-02	4.0606E-01
7.5500000E+00	1.2342E-02	4.3035E-01
7.5600000E+00	1.3564E-02	4.5171E-01
7.5700000E+00	1.4099E-02	4.6904E-01
7.5800000E+00	1.4021E-02	4.8233E-01
7.5900000E+00	1.3015E-02	4.9101E-01
7.6000000E+00	1.1068E-02	4.9469E-01
7.6100000E+00	8.5916E-03	4.9302E-01
7.6200000E+00	5.9386E-03	4.8670E-01
7.6300000E+00	3.1943E-03	4.7533E-01
7.6400000E+00	6.9469E-04	4.5968E-01
7.6500000E+00	-1.4151E-03	4.4037E-01
7.6600000E+00	-3.2076E-03	4.1802E-01
7.6700000E+00	-4.8321E-03	3.9305E-01
7.6800000E+00	-6.2932E-03	3.6674E-01
7.6900000E+00	-7.6326E-03	3.3974E-01
7.7000000E+00	-8.8466E-03	3.1310E-01
7.7100000E+00	-9.6548E-03	2.8776E-01
7.7200000E+00	-9.9618E-03	2.6445E-01
7.7300000E+00	-9.7697E-03	2.4410E-01
7.7400000E+00	-9.2630E-03	2.2748E-01
7.7500000E+00	-8.4511E-03	2.1516E-01
7.7600000E+00	-7.5287E-03	2.0750E-01
7.7700000E+00	-6.2648E-03	2.0484E-01
7.7800000E+00	-4.8945E-03	2.0716E-01
7.7900000E+00	-3.3218E-03	2.1447E-01
7.8000000E+00	-1.6055E-03	2.2647E-01
7.8100000E+00	2.1121E-04	2.4312E-01
7.8200000E+00	2.1092E-03	2.6345E-01
7.8300000E+00	3.9702E-03	2.8711E-01
7.8400000E+00	5.7646E-03	3.1308E-01
7.8500000E+00	7.1827E-03	3.4040E-01
7.8600000E+00	8.5466E-03	3.6871E-01
7.8700000E+00	9.7752E-03	3.9640E-01
7.8800000E+00	1.1265E-02	4.2301E-01
7.8900000E+00	1.2779E-02	4.4768E-01
7.9000000E+00	1.4157E-02	4.6936E-01
7.9100000E+00	1.4881E-02	4.8736E-01
7.9200000E+00	1.4773E-02	5.0096E-01
7.9300000E+00	1.3687E-02	5.1033E-01
7.9400000E+00	1.1545E-02	5.1432E-01
7.9500000E+00	9.1223E-03	5.1366E-01
7.9600000E+00	6.3485E-03	5.0765E-01
7.9700000E+00	3.4801E-03	4.9704E-01
7.9800000E+00	8.7715E-04	4.8201E-01
7.9900000E+00	-1.5445E-03	4.6305E-01
8.0000000E+00	-3.3472E-03	4.4071E-01
8.0100000E+00	-4.9274E-03	4.1608E-01
8.0200000E+00	-6.4029E-03	3.8973E-01
8.0300000E+00	-7.4919E-03	3.6277E-01
8.0400000E+00	-8.5651E-03	3.3610E-01
8.0500000E+00	-9.4216E-03	3.1043E-01
8.0600000E+00	-9.8945E-03	2.8713E-01
8.0700000E+00	-9.8843E-03	2.6647E-01
8.0800000E+00	-9.4179E-03	2.4912E-01
8.0900000E+00	-8.6949E-03	2.3647E-01
8.1000000E+00	-7.7962E-03	2.2816E-01
8.1100000E+00	-6.5656E-03	2.2481E-01
8.1200000E+00	-5.1734E-03	2.2645E-01
8.1300000E+00	-3.5248E-03	2.3349E-01
8.1400000E+00	-1.8031E-03	2.4480E-01
8.1500000E+00	9.2226E-05	2.6112E-01
8.1600000E+00	1.9134E-03	2.8075E-01
8.1700000E+00	3.8356E-03	3.0411E-01
8.1800000E+00	5.4563E-03	3.2975E-01
8.1900000E+00	7.0719E-03	3.5739E-01
8.2000000E+00	8.4122E-03	3.8542E-01
8.2100000E+00	9.8087E-03	4.1335E-01
8.2200000E+00	1.1518E-02	4.4002E-01
8.2300000E+00	1.3235E-02	4.6502E-01
8.2400000E+00	1.4706E-02	4.8704E-01
8.2500000E+00	1.5507E-02	5.0533E-01
8.2600000E+00	1.5149E-02	5.1965E-01
8.2700000E+00	1.3669E-02	5.2935E-01
8.2800000E+00	1.1538E-02	5.3432E-01
8.2900000E+00	9.1847E-03	5.3397E-01
8.3000000E+00	6.6500E-03	5.2861E-01
8.3100000E+00	3.8299E-03	5.1833E-01
8.3200000E+00	1.1223E-03	5.0371E-01
8.3300000E+00	-1.3647E-03	4.8534E-01
8.3400000E+00	-3.4474E-03	4.6338E-01
8.3500000E+00	-5.0129E-03	4.3907E-01
8.3600000E+00	-6.3533E-03	4.1272E-01
8.3700000E+00	-7.3954E-03	3.8606E-01
8.3800000E+00	-8.3330E-03	3.5908E-01
8.3900000E+00	-9.1579E-03	3.3342E-01
8.4000000E+00	-9.7044E-03	3.0943E-01
8.4100000E+00	-9.7686E-03	2.8846E-01
8.4200000E+00	-9.4745E-03	2.7109E-01
8.4300000E+00	-8.8249E-03	2.5777E-01
8.4400000E+00	-7.8898E-03	2.4882E-01
8.4500000E+00	-6.8270E-03	2.4479E-01
8.4600000E+00	-5.3162E-03	2.4613E-01
8.4700000E+00	-3.8078E-03	2.5244E-01
8.4800000E+00	-1.9671E-03	2.6346E-01
8.4900000E+00	-2.3389E-04	2.7879E-01
8.5000000E+00	1.7402E-03	2.9842E-01
8.5100000E+00	3.5673E-03	3.2145E-01
8.5200000E+00	5.1076E-03	3.4675E-01
8.5300000E+00	6.6690E-03	3.7408E-01
8.5400000E+00	8.1749E-03	4.0203E-01
8.5500000E+00	9.9111E-03	4.3004E-01
8.5600000E+00	1.1785E-02	4.5703E-01
8.5700000E+00	1.3626E-02	4.8203E-01
8.5800000E+00	1.5289E-02	5.0467E-01
8.5900000E+00	1.5614E-02	5.2336E-01
8.6000000E+00	1.4625E-02	5.3831E-01
8.6100000E+00	1.3082E-02	5.4866E-01
8.6200000E+00	1.1175E-02	5.5401E-01
8.6300000E+00	9.0758E-03	5.5431E-01
8.6400000E+00	6.7786E-03	5.4929E-01
8.6500000E+00	4.3998E-03	5.4000E-01
8.6600000E+00	1.7907E-03	5.2565E-01
8.6700000E+00	-8.4327E-04	5.0768E-01
8.6800000E+00	-3.1879E-03	4.8602E-01
8.6900000E+00	-4.9441E-03	4.6206E-01
8.7000000E+00	-6.3472E-03	4.3606E-01
8.7100000E+00	-7.4811E-03	4.0903E-01
8.7200000E+00	-8.2849E-03	3.8206E-01
8.7300000E+00	-8.8443E-03	3.5640E-01
8.7400000E+00	-9.4415E-03	3.3212E-01
8.7500000E+00	-9.5454E-03	3.1078E-01
8.7600000E+00	-9.4437E-03	2.9277E-01
8.7700000E+00	-8.8382E-03	2.7908E-01
8.7800000E+00	-7.9903E-03	2.6981E-01
8.7900000E+00	-6.9178E-03	2.6515E-01
8.8000000E+00	-5.5043E-03	2.6579E-01
8.8100000E+00	-3.9348E-03	2.7147E-01
8.8200000E+00	-2.2113E-03	2.8177E-01
8.8300000E+00	-3.4538E-04	2.9678E-01
8.8400000E+00	1.4589E-03	3.1611E-01
8.8500000E+00	3.2320E-03	3.3841E-01
8.8600000E+00	4.8202E-03	3.6373E-01
8.8700000E+00	6.5010E-03	3.9071E-01
8.8800000E+00	8.1626E-03	4.1871E-01
8.8900000E+00	9.9679E-03	4.4672E-01
8.9000000E+00	1.2076E-02	4.7404E-01
8.9100000E+00	1.4037E-02	4.9934E-01
8.9200000E+00	1.5305E-02	5.2200E-01
8.9300000E+00	1.4890E-02	5.4132E-01
8.9400000E+00	1.3838E-02	5.5664E-01
8.9500000E+00	1.2504E-02	5.6764E-01
8.9600000E+00	1.0866E-02	5.7366E-01
8.9700000E+00	8.8936E-03	5.7430E-01
8.9800000E+00	6.9207E-03	5.7032E-01
8.9900000E+00	4.7633E-03	5.6133E-01
9.0000000E+00	2.3995E-03	5.4766E-01
9.0100000E+00	-2.7072E-05	5.3000E-01
9.0200000E+00	-2.5872E-03	5.0869E-01
9.0300000E+00	-4.6592E-03	4.8468E-01
9.0400000E+00	-6.1951E-03	4.5903E-01
9.0500000E+00	-7.4663E-03	4.3208E-01
9.0600000E+00	-8.1595E-03	4.0542E-01
9.0700000E+00	-8.7738E-03	3.7907E-01
9.0800000E+00	-9.1199E-03	3.5477E-01
9.0900000E+00	-9.2762E-03	3.3310E-01
9.1000000E+00	-9.1824E-03	3.1479E-01
9.1100000E+00	-8.7165E-03	3.0044E-01
9.1200000E+00	-8.0070E-03	2.9046E-01
9.1300000E+00	-6.8758E-03	2.8544E-01
9.1400000E+00	-5.5727E-03	2.8547E-01
9.1500000E+00	-4.0202E-03	2.9043E-01
9.1600000E+00	-2.3619E-03	3.0046E-01
9.1700000E+00	-5.9952E-04	3.1474E-01
9.1800000E+00	1.0845E-03	3.3341E-01
9.1900000E+00	2.9639E-03	3.5573E-01
9.2000000E+00	4.6275E-03	3.8075E-01
9.2100000E+00	6.3188E-03	4.0736E-01
9.2200000E+00	8.0746E-03	4.3535E-01
9.2300000E+00	1.0152E-02	4.6370E-01
9.2400000E+00	1.2319E-02	4.9102E-01
9.2500000E+00	1.4304E-02	5.1667E-01
9.2600000E+00	1.4705E-02	5.3966E-01
9.2700000E+00	1.4041E-02	5.5929E-01
9.2800000E+00	1.3194E-02	5.7533E-01
9.2900000E+00	1.1783E-02	5.8660E-01
9.3000000E+00	1.0361E-02	5.9295E-01
9.3100000E+00	8.6819E-03	5.9459E-01
9.3200000E+00	6.8402E-03	5.9096E-01
9.3300000E+00	4.9154E-03	5.8265E-01
9.3400000E+00	2.7812E-03	5.6931E-01
9.3500000E+00	6.2847E-04	5.5200E-01
9.3600000E+00	-1.6940E-03	5.3134E-01
9.3700000E+00	-4.0126E-03	5.0769E-01
9.3800000E+00	-5.8419E-03	4.8201E-01
9.3900000E+00	-7.1545E-03	4.5536E-01
9.4000000E+00	-8.1238E-03	4.2836E-01
9.4100000E+00	-8.6735E-03	4.0206E-01
9.4200000E+00	-8.9467E-03	3.7777E-01
9.4300000E+00	-9.0375E-03	3.5543E-01
9.4400000E+00	-9.0143E-03	3.3673E-01
9.4500000E+00	-8.5998E-03	3.2176E-01
9.4600000E+00	-7.8827E-03	3.1143E-01
9.4700000E+00	-6.8775E-03	3.0578E-01
9.4800000E+00	-5.6013E-03	3.0511E-01
9.4900000E+00	-4.0937E-03	3.0945E-01
9.5000000E+00	-2.5252E-03	3.1877E-01
9.5100000E+00	-7.6948E-04	3.3309E-01
9.5200000E+00	1.0064E-03	3.5106E-01
9.5300000E+00	2.6580E-03	3.7308E-01
9.5400000E+00	4.4260E-03	3.9771E-01
9.5500000E+00	6.1877E-03	4.2438E-01
9.5600000E+00	8.1343E-03	4.5199E-01
9.5700000E+00	1.0383E-02	4.8036E-01
9.5800000E+00	1.2498E-02	5.0768E-01
9.5900000E+00	1.3933E-02	5.3367E-01
9.6000000E+00	1.3844E-02	5.5697E-01
9.6100000E+00	1.3384E-02	5.7729E-01
9.6200000E+00	1.2492E-02	5.9363E-01
9.6300000E+00	1.1205E-02	6.0531E-01
9.6400000E+00	9.9598E-03	6.1264E-01
9.6500000E+00	8.3922E-03	6.1460E-01
9.6600000E+00	6.7234E-03	6.1165E-01
9.6700000E+00	5.0199E-03	6.0362E-01
9.6800000E+00	3.1585E-03	5.9131E-01
9.6900000E+00	1.1916E-03	5.7434E-01
9.7000000E+00	-8.7326E-04	5.5403E-01
9.7100000E+00	-3.0877E-03	5.3070E-01
9.7200000E+00	-5.2356E-03	5.0500E-01
9.7300000E+00	-6.8094E-03	4.7838E-01
9.7400000E+00	-7.8958E-03	4.5137E-01
9.7500000E+00	-8.5486E-03	4.2510E-01
9.7600000E+00	-8.9090E-03	4.0039E-01
9.7700000E+00	-9.0510E-03	3.7804E-01
9.7800000E+00	-8.8749E-03	3.5871E-01
9.7900000E+00	-8.4396E-03	3.4343E-01
9.8000000E+00	-7.7387E-03	3.3243E-01
9.8100000E+00	-6.8817E-03	3.2611E-01
9.8200000E+00	-5.6989E-03	3.2476E-01
9.8300000E+00	-4.1719E-03	3.2876E-01
9.8400000E+00	-2.6520E-03	3.3742E-01
9.8500000E+00	-9.4985E-04	3.5106E-01
9.8600000E+00	7.6092E-04	3.6873E-01
9.8700000E+00	2.3859E-03	3.9007E-01
9.8800000E+00	4.3255E-03	4.1473E-01
9.8900000E+00	6.1268E-03	4.4105E-01
9.9000000E+00	8.2502E-03	4.6904E-01
9.9100000E+00	1.0573E-02	4.9703E-01
9.9200000E+00	1.2596E-02	5.2467E-01
9.9300000E+00	1.3227E-02	5.5064E-01
9.9400000E+00	1.3100E-02	5.7431E-01
9.9500000E+00	1.2593E-02	5.9492E-01
9.9600000E+00	1.1751E-02	6.1195E-01
9.9700000E+00	1.0730E-02	6.2429E-01
9.9800000E+00	9.5566E-03	6.3193E-01
9.9900000E+00	8.2196E-03	6.3460E-01
1.0000000E+01	6.7204E-03	6.3228E-01
1.0010000E+01	5.1146E-03	6.2498E-01
1.0020000E+01	3.3429E-03	6.1294E-01
1.0030000E+01	1.5475E-03	5.9663E-01
1.0040000E+01	-3.6834E-04	5.7631E-01
1.0050000E+01	-2.2901E-03	5.5331E-01
1.0060000E+01	-4.3672E-03	5.2836E-01
1.0070000E+01	-6.2039E-03	5.0170E-01
1.0080000E+01	-7.4788E-03	4.7468E-01
1.0090000E+01	-8.3495E-03	4.4803E-01
1.0100000E+01	-8.7407E-03	4.2305E-01
1.0110000E+01	-8.9177E-03	4.0040E-01
1.0120000E+01	-8.8127E-03	3.8075E-01
1.0130000E+01	-8.3620E-03	3.6474E-01
1.0140000E+01	-7.7528E-03	3.5342E-01
1.0150000E+01	-6.8429E-03	3.4641E-01
1.0160000E+01	-5.6773E-03	3.4476E-01
1.0170000E+01	-4.2358E-03	3.4808E-01
1.0180000E+01	-2.7390E-03	3.5638E-01
1.0190000E+01	-1.0486E-03	3.6943E-01
1.0200000E+01	5.9394E-04	3.8639E-01
1.0210000E+01	2.3893E-03	4.0740E-01
1.0220000E+01	4.2242E-03	4.3169E-01
1.0230000E+01	6.2168E-03	4.5804E-01
1.0240000E+01	8.4494E-03	4.8570E-01
1.0250000E+01	1.0528E-02	5.1299E-01
1.0260000E+01	1.1852E-02	5.3966E-01
1.0270000E+01	1.2305E-02	5.6496E-01
1.0280000E+01	1.2002E-02	5.8764E-01
1.0290000E+01	1.1505E-02	6.0764E-01
1.0300000E+01	1.0722E-02	6.2360E-01
1.0310000E+01	1.0014E-02	6.3560E-01
1.0320000E+01	8.8793E-03	6.4260E-01
1.0330000E+01	7.6192E-03	6.4461E-01
1.0340000E+01	6.1340E-03	6.4160E-01
1.0350000E+01	4.5622E-03	6.3362E-01
1.0360000E+01	2.8210E-03	6.2098E-01
1.0370000E+01	1.0782E-03	6.0398E-01
1.0380000E+01	-7.1147E-04	5.8297E-01
1.0390000E+01	-2.5346E-03	5.5932E-01
1.0400000E+01	-4.5367E-03	5.3300E-01
1.0410000E+01	-6.4822E-03	5.0537E-01
1.0420000E+01	-7.8034E-03	4.7739E-01
1.0430000E+01	-8.7076E-03	4.4939E-01
1.0440000E+01	-9.1518E-03	4.2307E-01
1.0450000E+01	-9.4148E-03	3.9873E-01
1.0460000E+01	-9.3307E-03	3.7775E-01
1.0470000E+01	-8.9595E-03	3.6010E-01
1.0480000E+01	-8.3663E-03	3.4708E-01
1.0490000E+01	-7.6226E-03	3.3841E-01
1.0500000E+01	-6.4878E-03	3.3478E-01
1.0510000E+01	-5.1507E-03	3.3641E-01
1.0520000E+01	-3.6701E-03	3.4278E-01
1.0530000E+01	-2.0821E-03	3.5408E-01
1.0540000E+01	-3.5396E-04	3.6972E-01
1.0550000E+01	1.2657E-03	3.8908E-01
1.0560000E+01	2.9455E-03	4.1171E-01
1.0570000E+01	4.8418E-03	4.3671E-01
1.0580000E+01	6.6499E-03	4.6306E-01
1.0590000E+01	8.6436E-03	4.9001E-01
1.0600000E+01	1.0518E-02	5.1669E-01
1.0610000E+01	1.1543E-02	5.4199E-01
1.0620000E+01	1.1549E-02	5.6529E-01
1.0630000E+01	1.1192E-02	5.8532E-01
1.0640000E+01	1.0461E-02	6.0196E-01
1.0650000E+01	9.5814E-03	6.1430E-01
1.0660000E+01	8.4336E-03	6.2194E-01
1.0670000E+01	7.2592E-03	6.2464E-01
1.0680000E+01	5.8546E-03	6.2227E-01
1.0690000E+01	4.3601E-03	6.1497E-01
1.0700000E+01	2.6616E-03	6.0264E-01
1.0710000E+01	9.5099E-04	5.8632E-01
1.0720000E+01	-9.4044E-04	5.6566E-01
1.0730000E+01	-2.9119E-03	5.4236E-01
1.0740000E+01	-5.0142E-03	5.1638E-01
1.0750000E+01	-6.7149E-03	4.8870E-01
1.0760000E+01	-7.8905E-03	4.6074E-01
1.0770000E+01	-8.7391E-03	4.3275E-01
1.0780000E+01	-9.2659E-03	4.0607E-01
1.0790000E+01	-9.5679E-03	3.8143E-01
1.0800000E+01	-9.5193E-03	3.6008E-01
1.0810000E+01	-9.2312E-03	3.4211E-01
1.0820000E+01	-8.8857E-03	3.2811E-01
1.0830000E+01	-8.1046E-03	3.1910E-01
1.0840000E+01	-6.8772E-03	3.1512E-01
1.0850000E+01	-5.7351E-03	3.1579E-01
1.0860000E+01	-4.1784E-03	3.2178E-01
