time /s	I /mA	E /V
2.1200000E+00	1.3833E-02	1.1380E-01
2.1300000E+00	2.2982E-03	3.2594E-02
2.1400000E+00	-1.1062E-02	-1.3724E-01
2.1500000E+00	-9.2836E-03	-1.6959E-01
2.1600000E+00	5.6143E-03	-2.0082E-02
2.1700000E+00	1.4010E-02	1.1346E-01
2.1800000E+00	4.1865E-03	5.4879E-02
2.1900000E+00	-1.0060E-02	-1.1693E-01
2.2000000E+00	-1.0442E-02	-1.7291E-01
2.2100000E+00	3.8219E-03	-3.7732E-02
2.2200000E+00	1.3916E-02	1.1014E-01
2.2300000E+00	5.9978E-03	7.5555E-02
2.2400000E+00	-8.8097E-03	-9.4631E-02
2.2500000E+00	-1.1389E-02	-1.7354E-01
2.2600000E+00	1.9950E-03	-5.5383E-02
2.2700000E+00	1.3550E-02	1.0416E-01
2.2800000E+00	7.7930E-03	9.4209E-02
2.2900000E+00	-7.3689E-03	-7.0619E-02
2.3000000E+00	-1.2072E-02	-1.7088E-01
2.3100000E+00	1.4422E-04	-7.2031E-02
2.3200000E+00	1.2930E-02	9.5472E-02
2.3300000E+00	9.4558E-03	1.1054E-01
2.3400000E+00	-5.8050E-03	-4.5965E-02
2.3500000E+00	-1.2488E-02	-1.6523E-01
2.3600000E+00	-1.7184E-03	-8.8006E-02
2.3700000E+00	1.2033E-02	8.4476E-02
2.3800000E+00	1.0891E-02	1.2384E-01
2.3900000E+00	-4.1083E-03	-2.0674E-02
2.4000000E+00	-1.2663E-02	-1.5656E-01
2.4100000E+00	-3.5685E-03	-1.0231E-01
2.4200000E+00	1.0921E-02	7.1173E-02
2.4300000E+00	1.2129E-02	1.3448E-01
2.4400000E+00	-2.3055E-03	4.9899E-03
2.4500000E+00	-1.2498E-02	-1.4458E-01
2.4600000E+00	-5.3284E-03	-1.1463E-01
2.4700000E+00	9.6083E-03	5.6194E-02
2.4800000E+00	1.3086E-02	1.4213E-01
2.4900000E+00	-4.5241E-04	2.9981E-02
2.5000000E+00	-1.2108E-02	-1.3022E-01
2.5100000E+00	-6.9932E-03	-1.2498E-01
2.5200000E+00	8.1859E-03	4.0212E-02
2.5300000E+00	1.3697E-02	1.4643E-01
